node,sample_idx,split,label,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0x33b57134a72a42bb8adcbc70a7197354fa3be115,4511,TRAIN,0,7517,13919,False,3,0,1.0,7.149874,2.893197,4.68271,0.0,0.0,0.0,-14.04813,5,3,0.1,0.0,0.016667,0.0,6.0,0.0,0.01051293,0.0,0.00013305,0.0,0.0,0.0,0.0,0.00013305
0xc113340be13b02133f249f56c8297ceaac2c4032,4512,TRAIN,0,13,30,False,0,1,0.0,0.0,0.0,0.0,28.280871,28.280871,28.280871,28.280871,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.27685909,0.0,0.08333333,0.52173913,0.0,0.99999911,0.08333333,0.0
0xedad7bd4e3fd92cb2c9f2fb6c12b21ecde8e7c6a,4513,TRAIN,0,31737,93978,False,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,7,0.033333,0.0,0.044444,0.0,0.75,0.0,0.00513394,0.0,0.00022057,0.0,0.0,2.528e-05,0.0,0.00022057
0x1736c7f4fe915f8c5e1a64dcdfd8bf07b0dc4d2e,4514,TRAIN,0,7937,10495,False,1,0,1.0,0.392339,0.392339,0.392339,0.0,0.0,0.0,-0.392339,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01032897,0.0,0.00012601,0.0,0.0,2e-07,0.0,0.00012601
0xb4a7f104390ea32cb194c000449cdd52c9a0cad0,4515,TRAIN,0,183,236,False,1,1,0.5,0.110303,0.110303,0.110303,0.110345,0.110345,0.110345,4.2e-05,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.07378143,0.0,0.01098901,0.01526252,0.0,0.0,0.00549451,0.00549451
0x54ef3adcf8916218c6b94401d3c24430bc73734a,4516,TRAIN,0,9330,12294,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00928099,0.0,0.00010719,0.0,0.0,0.0,0.0,0.00010719
0x6d8a1bc0ae09ae5cfd4a7a2a59194598734ceea5,4517,TRAIN,1,3061,53667,True,3,6,0.333333,1.0,0.846054,0.948685,1.0,0.047377,0.474563,0.001323,22,5,0.1,0.2,0.016667,0.033333,6.0,6.0,0.01845858,0.0,0.00196078,0.20228536,0.0,0.0,0.00163399,0.0003268
0xde753634c4e0dca53fd8fb18f83725c3f35f7b83,4518,TRAIN,0,9497,19452,False,1,0,1.0,0.051519,0.051519,0.051519,0.0,0.0,0.0,-0.051519,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00918283,0.0,0.00010531,0.0,0.0,0.0,0.0,0.00010531
0x09651793819fb4009ce60cbabfd954bfc94eed75,4519,TRAIN,0,5484,7774,False,1,0,1.0,0.19958,0.19958,0.19958,0.0,0.0,0.0,-0.19958,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01272828,0.0,0.00018238,0.0,0.0,0.0,0.0,0.00018238
0xdf3d14cbae0694653765d508108714e8b3d24dc0,4520,TRAIN,0,5087,11138,False,0,1,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.003,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01402069,0.0,0.00019662,0.00132914,0.0,0.00854355,0.00019662,0.0
0x1a71790b9d354f7022cca1b52d083e73df81bc08,4521,TRAIN,0,2205,10793,False,2,0,1.0,2.207241,1.475,1.84112,0.0,0.0,0.0,-3.682241,1,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.02074498,0.0,0.00045372,0.0,0.0,0.0,0.0,0.00045372
0xe3577350fe738dd0f04bbf3e22e5e0507e7cb5db,4522,TRAIN,0,3083,10023,False,0,1,0.0,0.0,0.0,0.0,0.082488,0.082488,0.082488,0.082488,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01829525,0.0,0.00032446,0.32495133,0.0,9.023e-05,0.00032446,0.0
0xa45795535d071148c7ec3ce9a1952894eaca4bf7,4523,TRAIN,0,4865,11267,False,2,1,0.666667,0.999,0.001,0.5,0.0,0.0,0.0,-1.0,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01433403,0.0,0.00041118,0.02287224,0.0,1.4e-07,0.00020559,0.00020559
0xd6370b0f0275590ff48013964e5adc63ad6f5b4d,4524,TRAIN,0,4512,10860,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01404341,0.0,0.00022168,0.0,0.0,0.0,0.0,0.00022168
0x03748cf185b247cfb32f40926f0c66b2e7eab590,4525,VAL,0,161,3117,False,0,1,0.0,0.0,0.0,0.0,0.85,0.85,0.85,0.85,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.07799745,0.0,0.00625,0.19138756,0.0,0.00158845,0.00625,0.0
0xdf9846b3b18d255d8f93b7cc28abcc281fdc0e64,4526,VAL,0,2235,20359,False,3,0,1.0,0.157,0.046,0.083,0.0,0.0,0.0,-0.249,48,3,0.066667,0.0,0.016667,0.0,4.0,0.0,0.02052176,0.0,0.00089526,0.0,0.0,0.0,0.0,0.00089526
0xf605c1c8c1cd6bc3aa6f7383b86226c583ab2775,4527,VAL,1,56448,321089,True,1,37,0.026316,26.403487,26.403487,26.403487,2.985,0.000471,0.713636,0.00105,1,2,0.033333,1.233333,0.005556,0.205556,5.999999,6.0,0.00553501,1.24e-05,0.00053147,0.07208569,0.0045977,6.98e-06,0.00051376,1.772e-05
0xf0e71391edf04c747499866171ec30feccbb6306,4528,VAL,0,37,290,False,1,0,1.0,0.005,0.005,0.005,0.0,0.0,0.0,-0.005,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.1635695,0.0,0.02777778,0.0,0.0,6.45e-06,0.0,0.02777778
0x2ae3677cbb0dd6fb6f6a3ad628e0dfa0a5ba925e,4529,VAL,1,39759,477289,True,25,4,0.862069,0.005712,0.0,0.000339,0.003,0.000198,0.00148,-0.00255,198,14,0.033333,0.0,0.061111,0.016667,0.545455,0.0,0.00453749,6.162e-05,0.00042759,0.03873373,0.09558824,3.29e-06,0.00010061,0.00032698
0xdb6be6a0713409767b8a4bdb2b89bc2a799109f5,4530,VAL,0,5500,11041,False,2,0,1.0,15.172949,2.690955,8.931952,0.0,0.0,0.0,-17.863904,0,1,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.0125789,0.0,0.00018185,0.0,0.0,0.0,0.0,0.00018185
0x10bf0e0c5ea98ccbee45f855fe7f3b484e2a1b32,4531,VAL,0,4,3,False,1,1,0.5,2.118278,2.118278,2.118278,2.129139,2.129139,2.129139,0.010861,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.5006277,0.33333333,0.66666667,0.44444444,0.0,0.0,0.33333333,0.33333333
0x1100bbb74953b7936e684753eecd0d83471100dd,4532,VAL,0,32,71,False,1,0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,-3.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.17565112,0.0,0.03225806,0.0,0.0,0.0,0.0,0.03225806
0x69fcac8d58eb07be9cdd68663e795effdb54a670,4533,VAL,0,16,35,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.25008536,0.0,0.06666667,0.21818182,0.0,0.34941529,0.06666667,0.0
0x46e2eebc7deec9e459aa23946a2f88c0846b2561,4534,VAL,0,11125,20362,False,0,2,0.0,0.0,0.0,0.0,0.325682,0.179915,0.252799,0.505597,53,2,0.0,0.033333,0.0,0.011111,0.0,3.0,0.00951834,0.0,0.00017979,0.00023972,0.0,2.453e-05,0.00017979,0.0
0x6f43db6c6a1e60237eb53633a00a4dff0bd07238,4535,VAL,0,3794,15106,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.01558003,0.0,0.00052729,0.0,0.0,4.477e-05,0.0,0.00052729
0xa3b784b220524369d12d14bd7af0c7d6edfbe22d,4536,VAL,0,8466,18257,False,9,11,0.45,0.507,0.03,0.217875,0.275083,0.020201,0.178811,0.006043,126,18,0.066667,0.166667,0.05,0.061111,1.333333,2.727273,0.01139291,0.0,0.00236267,0.00137568,0.0,0.0,0.00129947,0.0010632
0xdfc209e0d0fd5bca3f56d0b7f980f14dd100b558,4537,VAL,0,8000,10910,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01016199,0.0,0.00012502,0.0,0.0,4.903e-05,0.0,0.00012502
0x650470a7b247de53d2cc76b7ca80690e54a2911d,4538,VAL,0,1008,16011,False,1,1,0.5,0.090144,0.090144,0.090144,0.091194,0.091194,0.091194,0.00105,117,2,0.033333,0.0,0.005556,0.005556,5.999999,0.0,0.03100681,0.00049702,0.0019861,0.24999218,0.0,0.0,0.00099305,0.00099305
0x2db5a5f11b72f3040c9d79bd6a54ee90c1017b4e,4539,VAL,0,15,36,False,0,1,0.0,0.0,0.0,0.0,13.386834,13.386834,13.386834,13.386834,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.25746897,0.0,0.07142857,0.51851852,0.0,0.99999802,0.07142857,0.0
0x6fefbbab713721f0d627ec08e8eddc6df6aed3b3,4540,VAL,0,7100,47057,False,1,1,0.5,0.005392,0.005392,0.005392,0.006106,0.006106,0.006106,0.000714,323,2,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01167786,0.01792618,0.00028173,0.03190565,0.0,0.0,0.00014086,0.00014086
0xa48996dabde063d1ea8f5c3e74199651855db29e,4541,VAL,1,8870,26996,True,4,3,0.571429,0.000163,0.0,4.1e-05,0.000378,0.0002,0.000318,0.00079,111,4,0.033333,0.0,0.022222,0.016667,1.5,0.0,0.01002464,0.0,0.00067651,0.0092309,0.06666667,0.0,0.0002255,0.00045101
0x86849f631edd436794ec35982f4b5459056190d3,4542,VAL,1,6982,13601,True,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0109885,0.0,0.00014325,0.0,0.0,0.0,0.0,0.00014325
0x05e1166bdab6c7c0d6011b3007d74b41cd1d55b0,4543,VAL,0,19,34,False,1,1,0.5,0.038048,0.038048,0.038048,0.038489,0.038489,0.038489,0.000441,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.22917944,0.02287582,0.11111111,0.20940171,0.0,0.00517796,0.05555556,0.05555556
0x315ed74d08e58919e4e6f21b41ae9de82084ac45,4544,VAL,0,2529,10407,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01919241,0.0,0.00039557,0.0,0.0,4.183e-05,0.0,0.00039557
0x4de7b98cda6acbfb0a57e5190e655bab58ce41d5,4545,VAL,0,4564,12758,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01395473,0.0,0.00021915,0.0,0.0,0.0,0.0,0.00021915
0x5ab1ebaf4b399ea4d64a77bed6b00bae9552341a,4546,VAL,0,61,231,False,1,0,1.0,0.185174,0.185174,0.185174,0.0,0.0,0.0,-0.185174,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.12689364,0.0,0.01666667,0.0,0.0,0.0,0.0,0.01666667
0x71c9c55cf1a7fbf71523d6fa77f8267f8b7f9cdc,4547,VAL,0,42,268,False,1,1,0.5,0.502,0.502,0.502,0.50242,0.50242,0.50242,0.00042,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.15347304,0.00304878,0.04878049,0.02439024,0.0,0.0,0.02439024,0.02439024
0x2c616b3b3779a6e52fcaa027d892c7a446095e42,4548,VAL,0,8135,69216,False,2,4,0.333333,0.0,0.0,0.0,1.5,0.05,0.6625,2.65,267,6,0.0,0.033333,0.0,0.011111,0.0,3.0,0.01045659,0.0,0.00036882,0.01236025,0.0,0.0,0.00012294,0.00024588
0x5db54d2a6333b260bc8028c3c737868e12e453ca,4549,VAL,0,2500,10306,False,1,0,1.0,0.006696,0.006696,0.006696,0.0,0.0,0.0,-0.006696,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01936473,0.0,0.00040016,0.0,0.0,0.0,0.0,0.00040016
0xa4b6286dd1443d81a0e9a4876594ed9336ec8c55,4550,VAL,0,21866,59989,False,9,0,1.0,0.5,0.0,0.055556,0.0,0.0,0.0,-0.5,310,7,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00638456,0.0,0.00027441,0.0,0.0,9.25e-06,0.0,0.00027441
0xa95391c51788f884beca472bf71cdb000a2eed65,4551,VAL,0,61,4645,False,1,1,0.5,0.549051,0.549051,0.549051,0.549912,0.549912,0.549912,0.000861,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.12779315,0.04180791,0.03333333,0.15922865,0.0,4.835e-05,0.01666667,0.01666667
0xf198058cc669f6efc9bc9667358ccc3f711b8289,4552,VAL,0,9380,15344,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00924488,0.0,0.00010662,0.0,0.0,4.613e-05,0.0,0.00010662
0xd5a399234bbd36186cfc5c361bbfc638202fcc41,4553,VAL,0,8705,10935,False,0,1,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01071081,0.0,0.00011489,0.01960792,0.0,0.0,0.00011489,0.0
0x22fc328a8fc2c602da6d1cf1061b3f771b00ad89,4554,VAL,0,16879,20531,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,2,0.033333,0.0,0.011111,0.0,3.0,0.0,0.00681424,0.0,0.0001185,0.0,0.0,7.063e-05,0.0,0.0001185
0xa645ee7df3cd821565ce50bccc4e1756ab3f5b2d,4555,VAL,0,27605,125755,False,5,4,0.555556,0.0129,0.0,0.00438,0.009904,0.002,0.006213,0.002952,22,6,0.166667,0.133333,0.027778,0.022222,6.0,6.0,0.00555971,5.43e-06,0.00028981,0.01749625,0.10714286,3.68e-06,0.00010868,0.00018113
0x16860620e9a1da20cc1305a92a1c877f95a5e017,4556,VAL,0,10333,35031,False,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,11,0.466667,0.0,0.1,0.0,4.666667,0.0,0.0094741,0.0,0.00038715,0.0,0.0,9.71e-06,0.0,0.00038715
0xba83e9ce38b10522e3d6061a12779b7526839eda,4557,VAL,1,99790,1148680,True,123,79,0.608911,739.0,0.0,6.038626,79.558623,0.0,8.57152,-65.600932,110,9,0.066667,0.0,0.683333,0.438889,0.097561,0.0,0.004161,3.01e-06,0.00112237,0.04607524,0.05137615,0.00015202,0.00065137,0.00047099
0x4b92042852a293a1ead59cbe3bbad13d375ab7f7,4558,VAL,0,229,11578,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.06556563,0.0,0.00438596,0.0,0.0,1.23e-06,0.0,0.00438596
0xfcb4b39e6cb6ca388f3f6a3d5194296efd27d606,4559,VAL,0,887,10148,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.03304736,0.0,0.00112867,0.0,0.0,0.0,0.0,0.00112867
0x8bf1b8a9072af398c5364661b075c4525a7bde87,4560,VAL,0,158,415,False,0,1,0.0,0.0,0.0,0.0,0.121101,0.121101,0.121101,0.121101,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.07929645,0.0,0.00636943,0.23583211,0.0,0.00773758,0.00636943,0.0
0xe565a5844b91024ca89a256fb6ee825bc3dd69c6,4561,VAL,0,5554,21319,False,0,1,0.0,0.0,0.0,0.0,2.014,2.014,2.014,2.014,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01341712,0.0,0.00018008,0.00050023,0.0,0.0,0.00018008,0.0
0xd25e2a56772a290b23ed6b49e24b13d528dac228,4562,VAL,0,5448,11312,False,1,0,1.0,0.545986,0.545986,0.545986,0.0,0.0,0.0,-0.545986,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01304483,0.0,0.00018359,0.0,0.0,0.0,0.0,0.00018359
0x4c0792d962d6cb35a21efadb88dfc560aa605b36,4563,VAL,0,200,293,False,1,1,0.5,0.064505,0.064505,0.064505,0.064673,0.064673,0.064673,0.000168,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.07057597,0.0,0.01005025,0.06660755,0.0,0.00204804,0.00502513,0.00502513
0x0d0bc372cd611b3b394df487a6ac2aa7f064d46e,4564,VAL,1,11,15,True,2,1,0.666667,5.403091,5.4,5.401546,10.804977,10.804977,10.804977,0.001886,5,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.30154274,0.17777778,0.3,0.42666667,0.0,0.00237304,0.1,0.2
0x2985289b5d8e9e7d5e7352578c9407e1b7b20e9b,4565,VAL,1,11443,242498,True,7,3,0.7,1.99395,0.0,0.644009,1.995,0.904616,1.504565,0.005632,94,6,0.066667,0.0,0.038889,0.016667,1.714286,0.0,0.00913084,4.37e-06,0.00061178,0.02527631,0.04761905,2.01e-06,0.00026219,0.00034959
0x64e7e4c1c98ab5d10fa2e67eb0d91f4e60856a66,4566,VAL,0,7532,15916,False,0,2,0.0,0.0,0.0,0.0,0.12,0.03,0.075,0.15,0,1,0.0,0.066667,0.0,0.011111,0.0,5.999999,0.01150997,0.0,0.00013278,0.00527325,0.0,0.0,0.00013278,0.0
0x6de991c5d5786936126ca82b715eb3d08130f633,4567,VAL,0,9055,10857,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00944987,0.0,0.00011045,0.0,0.0,4.92e-05,0.0,0.00011045
0x4c32c44dffb060f61eec1facd9eb245dfbfd30a1,4568,VAL,1,4809,75922,True,2,1,0.666667,0.018058,0.0,0.009029,0.02,0.02,0.02,0.001942,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01348856,0.0,0.00062396,0.00742394,1.0,0.0,0.00020799,0.00041597
0x5a6f8b33145bb3bfe415153d37636bc29fdf57b7,4569,VAL,0,5822,10673,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.01218802,0.0,0.00017179,0.0,0.0,0.0,0.0,0.00017179
0x111f780b4af923e458649cd8a751573bd4205707,4570,VAL,0,876,3241,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.033255,0.0,0.00114286,0.0,0.0,0.0,0.0,0.00114286
0x1f5592ffa64947da1433ce978d9f3f889ec414f2,4571,VAL,0,9191,22488,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.0097936,0.0,0.00021763,0.0,0.0,0.0,0.0,0.00021763
0x2789b7b3557f39643198433daebf6b43512be65b,4572,VAL,1,14517,405980,True,5,28,0.151515,12.66333,0.19,2.698666,2.0,0.0095,0.487614,0.159864,4,5,0.166667,0.933333,0.027778,0.155556,6.0,6.0,0.00916644,0.0002618,0.00213557,0.08561694,0.02150538,6.838e-05,0.00179113,0.00034445
0x299cdce3d53123c526e04afa08608b3bd495f7e9,4573,VAL,0,4457,12553,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01413203,0.0,0.00022442,0.0,0.0,0.0,0.0,0.00022442
0x811b3720bb30d49cd71a7c96586e276f37318b9b,4574,VAL,0,5758,13447,False,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01320005,0.0,0.0001737,0.0869199,0.0,0.0,0.0001737,0.0
0xee4fb1ded6bb8e87b20939ded445216c72a00039,4575,VAL,1,2022,10955,True,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.02158543,0.0,0.0004948,0.0,0.0,4.013e-05,0.0,0.0004948
0xe4652f72493443eea95421c9c626b18b3aa17abd,4576,VAL,0,6970,25777,False,1,0,1.0,0.049685,0.049685,0.049685,0.0,0.0,0.0,-0.049685,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0117132,0.0,0.00014349,0.0,0.0,0.0,0.0,0.00014349
0x0508e8b6c12225a429e9f7c270c368a8560d6c7d,4577,VAL,0,9273,48322,False,1,0,1.0,0.324193,0.324193,0.324193,0.0,0.0,0.0,-0.324193,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00935305,0.0,0.00010785,0.0,0.0,0.0,0.0,0.00010785
0x7054a648f74c6f8a2ef02b39a7c4797311911d7d,4578,VAL,0,3353,9756,False,0,1,0.0,0.0,0.0,0.0,0.445184,0.445184,0.445184,0.445184,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01726503,0.0,0.00029833,0.00472423,0.0,0.0,0.00029833,0.0
0x0c6658816e20d415c2b7b1ae0aa292f302392129,4579,VAL,0,9498,19453,False,1,0,1.0,0.248362,0.248362,0.248362,0.0,0.0,0.0,-0.248362,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.00918225,0.0,0.0001053,0.0,0.0,0.0,0.0,0.0001053
0xe24f66a9c86b1975e0589351d5b391710118135a,4580,VAL,0,3636,13434,False,0,1,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01670067,0.0,0.0002751,0.21671254,0.0,1.211e-05,0.0002751,0.0
0xb0b796d86db7efae5e5134813dcfcd8ea2e4bff6,4581,VAL,0,6970,25777,False,1,0,1.0,6.99916,6.99916,6.99916,0.0,0.0,0.0,-6.99916,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0117132,0.0,0.00014349,0.0,0.0,0.0,0.0,0.00014349
0xed33a847e36b35971f3d8fd5b1db1370d7d0cd39,4582,VAL,0,8662,12263,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.00969917,0.0,0.00011546,0.0,0.0,0.0,0.0,0.00011546
0x8f29f1137d6793b0df03a574eb48bc14290f5a2a,4583,VAL,0,18,22,False,0,1,0.0,0.0,0.0,0.0,0.032832,0.032832,0.032832,0.032832,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.23560084,0.0,0.05882353,0.42701525,0.0,0.37965275,0.05882353,0.0
0x86d7efd8362072a61393065779ad1150176739d5,4584,VAL,0,4303,13294,False,0,1,0.0,0.0,0.0,0.0,0.0438,0.0438,0.0438,0.0438,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01540302,0.0,0.00023245,0.25425646,0.0,1.062e-05,0.00023245,0.0
0x6bef4f5febaf0ccb7d1779314d4e38bea91b713b,4585,VAL,0,5047,14713,False,0,1,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.01450774,0.0,0.00019818,0.36396128,0.0,2.02e-06,0.00019818,0.0
0x6f711851077073a521aaada9fe7b0e51f28bf4d8,4586,VAL,0,2178,5320,False,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2,0.0,0.033333,0.0,6.0,0.0,0.02076766,0.0,0.00045935,0.0,0.0,1e-08,0.0,0.00045935
0xedc6e011003b39ccdf7df5de6c2334a340c5ac50,4587,VAL,0,1243,14465,False,1,1,0.5,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.02788225,0.0,0.00161031,0.01128556,0.0,0.0,0.00080515,0.00080515
0x6994fcd8aff596752711249c3ce57399acde3d95,4588,VAL,0,4996,10868,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0132767,0.0,0.0002002,0.0,0.0,4.861e-05,0.0,0.0002002
0xe6bb58e77f60d13a5811b4631b221bc9ee11262c,4589,VAL,0,2183,67448,False,0,5,0.0,0.0,0.0,0.0,1.002676,1.000568,1.001558,5.007789,5,5,0.0,0.166667,0.0,0.027778,0.0,6.0,0.02139833,0.0,0.0004583,0.0004583,0.0,3e-08,0.0004583,0.0
0x4ac36229ed1aa76a98373508f3813231a6cfe67d,4590,VAL,1,1406,39651,True,2,1,0.666667,0.009083,0.0,0.004542,0.01,0.01,0.01,0.000917,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02626959,4.92e-06,0.00213523,0.31176513,1.0,0.0,0.00071174,0.00142349
0xcf1e8969e04a1f001ff68d2d8fb82051ef654875,4591,VAL,0,38,61,False,0,1,0.0,0.0,0.0,0.0,0.639889,0.639889,0.639889,0.639889,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.16211583,0.0,0.02702703,0.27720028,0.0,0.13176078,0.02702703,0.0
0xd50473a3bbc9f1ee2f0390f70c90d15ebf13fe01,4592,VAL,0,25,39,False,0,1,0.0,0.0,0.0,0.0,0.034757,0.034757,0.034757,0.034757,0,1,0.0,0.033333,0.0,0.005556,0.0,5.999999,0.200001,0.0,0.04166667,0.0952381,0.0,0.0105816,0.04166667,0.0
0x2acbb66958f00c2499174b24a2b91d4b116715e7,4593,VAL,0,13119,29233,False,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,0.066667,0.0,0.011111,0.0,5.999999,0.0,0.0079861,0.0,0.00015246,0.0,0.0,6.298e-05,0.0,0.00015246
0x96f191bbeb8f9e9c8782ba0a62f56d17db10bdfa,4594,VAL,0,3757,10549,False,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.0155232,0.0,0.00026624,0.0,0.0,4.835e-05,0.0,0.00026624
0x96b8d171b787825dd94e9507b19f2a763781df50,4595,VAL,0,2544,4089,False,0,2,0.0,0.0,0.0,0.0,0.0222,0.019596,0.020898,0.041796,5,2,0.0,0.066667,0.0,0.011111,0.0,5.999999,0.01987906,0.0,0.00039324,0.15532835,0.0,0.00136257,0.00039324,0.0
0xd6f333215882cfea3063eb9433e34fc8473b49bc,4596,VAL,0,10504,23942,False,1,1,0.5,0.0,0.0,0.0,0.0012,0.0012,0.0012,0.0012,0,1,0.033333,0.033333,0.005556,0.005556,5.999999,5.999999,0.00933277,0.0,0.00019042,0.00254712,1.0,9.709e-05,9.521e-05,9.521e-05
0x32859d78c2539fdcd6fcf7ad00aa8b23e6188b88,4597,VAL,0,7254,57277,False,1,0,1.0,0.99373,0.99373,0.99373,0.0,0.0,0.0,-0.99373,0,1,0.033333,0.0,0.005556,0.0,5.999999,0.0,0.01091439,0.0,0.00013787,0.0,0.0,0.0,0.0,0.00013787
